Product_id,Selling_Price
SCHE4YSTDVPVZVXW,3603.0847880697293
ACCEGCATKHNRXUHW,2317.224833698041
NKCE6GJ5XVJDXNNZ,11122.995184603511
NKCEB8BK3ZXDHDHM,8983.504896838163
TOPEFDXSAHRNPF94,5631.560849986917
ACCE558KZHEPZYMG,8816.24684209377
ACCEAZCVAMFHDPY7,5005.722570890556
NKCDYNY37JPBGBVM,2855.2820005216477
NKCEY8KWY33FCUYD,7185.140007088634
RNGE4YPTQYRECV9J,4504.8662124119655
NKCE88AHBHJZREXH,4197.44953862063
CLTEJ5ZZGBP4JGGE,7458.553660742328
WATE3NWH5FZWAMDA,7375.061925966562
CAGE53FSFZVFPFHQ,2090.0293045671688
PCSEAKVBFFPGCHNZ,3861.8509729833486
WATDFFH3KJYBTYGG,6930.275089496
NKCDWHFQSCHHYZMP,3050.25939070713
RNGEB2PG3Q5RKDW6,3583.611163728071
NKCE5UY9HHPZGGUZ,4520.845357068716
KTAEHETW3ZCMFMJR,4262.870766462687
BRAEBBYRVF9MHJHU,7178.587643713687
NKCEAX7HAQ2RJA3Q,9854.207797480072
CRTECN2RQZWBSP9W,5082.233202207376
WATDEWZ9UHSEHGZG,9154.875114634035
PTPEYW8HNV6G9YYR,3123.6133937789255
ACCEAMGZRRYVAHDC,5018.978194562927
SRTEHHXG8MUXTGPA,5883.648271562033
SKIE4S4NN4MHYM3Z,4895.55114266926
HMBE7G34YHWPWKYN,7055.453607281991
LLIEGTMFJBD7ZZZM,12952.877194288885
ACCEJGH6JVTM4CBH,1255.9690797807511
ACCDQDYBXJ9HZF37,9498.272610747812
RNGE88FRGZCXNKUG,186.1839223752304
NKCE7M3QNNPZDXHQ,9772.832804146354
VLBEGFFDP9H6WG2T,3601.69673535359
TOPEAFG4YEQSH5TT,2820.4056748522034
WATEYAP3K2QQQWDH,5329.005590853636
PCSEBDFUFJWGARNX,9906.267888458802
SWTEGXQFZY95SKG7,4855.740647042819
BRAEGJFXSM9ZQ6SK,6228.4543309167475
CAGE6FYKP34GA4GF,7133.5951198694165
HMBEJCMH78VJF3M8,4533.660363310459
HIFEB7J3GSTVN5XJ,10042.625532204243
PBXE6ZHNGZREWWHR,4666.770550309228
PCSEAKVBNXFGZBKB,6639.676440980974
BRAEBBMQQNZ9RZWR,5724.624481869719
ACCEGKFCXHZZH44S,588.190510982723
SHODXQRRGKZ74U9M,4461.986570569126
DREE2Y6DVEKVVQQS,4584.411891868352
PBXE8ZHHG5Y525BT,6798.949601374975
CTTEH9FXZHGFKUA3,7804.755645267418
ACCDXFZXGQTBTM6N,3758.2533122113687
NKCE9PFF3TT4KSQJ,7456.144655658287
BRAE6NZAZK77HXZK,1412.3444677655489
NKCE4TV42BHDP63U,3561.1235113358653
AIREDGGD9RJPZGYW,5574.43971062213
PCSEDAPMHR2HNHWP,7847.516417646668
PACE95FMAFXHZB5C,4534.708302210063
WATDG4KP445AV5XC,12764.591519506128
ACCE9EYRRNZYZUBG,950.7395537613702
ACCE8XZMAHNC8JVS,58.91404137633435
SHOED5DCSTQKZCGF,3850.8776626869785
NKCE64Z4NGBHNAY7,3814.2521922124733
PBXE8WQTZ5GA2YYQ,1429.1233701453757
MUGEGZUMGYAPVSZH,4845.548912350514
PBXE4RB3Y3GXWPFV,209.7200796390698
PCSE2ZFDJJGFNHC7,273.6953182807056
CRTECN2QT5HKHZ8F,4908.652843450448
MUGEACY8Q7ZYSTN8,2033.1060046885464
ACCEGG9VGRMQGHRD,6954.07435620043
PCSE76X48PVSDDVK,1580.9140130063538
PBXE6677X2D6UFZZ,5692.5727586347075
WCKEGGGD2TXHHTJC,1745.1389290002526
NKCE7MMGF4PPGNA6,3069.195149782015
CRTECN2QYTPHK5YQ,5014.557322583266
OIDEJFCWMMR6JQBE,5683.870080786866
WATE5HFY4MJX6CHD,5353.9728573876755
DREE4FC4TAR8M5GN,4615.2768138722095
HACEGPF9DZVUZBFY,7764.378413835146
PBXE4Q7YF5KUYJYW,10957.138556827103
SHIED9YEH65NSA8N,9870.818611482897
WATDHMQJ68MVBRFV,12753.98039465813
HMBEGWTFEV4TF2RH,3441.045448341816
SHIE2FH7YTVDHFGT,3270.8586538458594
CRTECN2QYRY2KWZF,4378.583019741839
TSHEDJXPN4HNT2UP,6058.218753306217
SHOECZH5WGBZHZES,2892.8115593787697
NKCEDCT9MSAYG6H5,5333.00679653063
SOCEGGVYBTZPKXVP,4455.791254757732
PBXECARAQBCDSAZW,3729.663204425856
CAGDU85YDHP9ZJH7,2670.2853577578767
TCVEHSMFEGNCAGYN,5060.954227288321
RNGEDAPFZ2GKRUER,1232.8429714517179
CAGDY9Q7HSNDHGFC,3704.3031480778295
NKCECKHYZVHBQU9F,850.6939955812823
NKCDQSVCRH8W73GF,6431.358132263409
WATD9H76RKGUUZHY,13305.612727025189
NKCE5HYVDQVATMKF,2205.082423009792
RNGE9GWMKVHGEYZG,4277.371711976086
SHOEAGUMMWFABHUT,3524.662037392339
SWDEGZMPYQGNEBHG,5068.705381742026
TOPEFDXSHZPHCUAU,8773.588562909334
CAGDU85Y85GDJGUD,1626.075377178714
CAGE4BQXK3FSTRRS,3662.2795422162208
CAGDZVGTV3SMMMBY,5167.06386234728
BEOEGXRVQPCKJHYC,3761.5230096337286
NKCE9YFBBYBM88DR,3387.0730617669587
DREECZGZVWGQM23M,4300.105480688168
PBXECYF3YHWYG4UN,2036.5338683304299
WATEBG8FGBPUPKCV,4776.0601103714935
SHIEEJG9RRDUH9XG,3491.905491771485
CRTECN2QXAPEWXSF,2781.550348978097
BRAEE6YMSYPNCUX3,1651.5442861875777
WATE9MVXJXHZHEJU,3425.3230552309615
RNGDREYRQQGZAPQM,5591.469288589462
CTPEGGFSNDQFAAVE,3660.163665558267
NKCEF2RFAPHSHZZZ,4175.4036573804615
TOPDYAZZG5NU7ZBZ,6922.939359982029
PBXE7QPWMSS5XGPZ,2397.0684129688916
PCSECV3FHFAQ9T36,11335.329107991261
CRNEJB4NBT9BTM84,5209.720218665019
TSHEHU5RFJCTJKBV,6774.232828356217
DREECZJC3XBKGDZT,5394.38733311504
SUDEGGATGYXA9YBC,11309.874658807425
BRAE8WYHTVZMFFHS,5400.983328058736
SFFEGZBXTYFSYJQA,4305.7427679078155
ACCEABVYXNHCT8UE,5454.905092792118
BWLE6SJE9PXGV6DD,1774.4324871511617
NKCDYQ3RHYREHHYV,3991.930462449285
NKCECDCRWDMZEH2Z,3361.5932377122563
SRTEH2F6HUZMQ6SJ,6961.4537908531875
BRAE6KWFGZFXKPPB,3452.2703464712904
HACEJQY5FQRZZUGM,8067.956712431411
CAGEYUXVF2FNARKD,3498.5150656571923
NKCE7M3QTHTCGVVF,4228.612734907562
TOPE8PBFNH9YNHFK,4726.485360369579
BRAEDQFRZS9QFYTQ,1925.375079934492
HMBEJCMMQR2JHFVP,2364.919915806761
ACCDRFVG52PHVRSK,7222.447218266585
NKCE7MBR4QRBASDQ,3423.671065149648
NKCDWBPZNZU5K2QZ,3719.7601986057853
BRAE8HMQATXFHFGZ,3590.1929308995623
MUGEAGGKEGCPWWPN,3566.7528246444804
BKPEGXYWWJPETZZA,5254.874869519334
SGLEGBV6ZNUJNJS9,5658.980090121468
CAGEYUXVAKNKDUUV,6384.040230422462
NKCEDH9ANZGDAUWG,3309.0841292362184
NKCE5EHJHS38BUWB,3561.2594764270407
PBXE9YWGRFUQXHQH,12025.355828473605
SHIE3QDHP5RDGMZY,2927.3139530567423
RNGE9HDVMPVBYPGJ,3524.2105430922666
SCHE4YSTCUUSJWCK,2334.105755921054
SNDEGGTV9XERMGHH,7012.368046924218
PBXE92XFUMB7QWY6,8042.182462361958
CRTECN2QYK2R2PUS,4296.968765539692
TOPEEEPVYHHF9HGW,3546.6612078879034
MUGE8F5RDEYMH4YH,4036.299141001474
NKCE52CSJ2GUY64G,2020.6446657243064
SHOE2K68QHZ3DWZF,3921.3354345306016
DREE9YJHZZHWHAU7,4162.068726733541
NKCEACYSHS4MGKGY,12192.519798828711
CAGECT64KH6CZVMR,13303.308082077761
WATD9H76RG5FQT5Y,13330.48924940851
NKCE5UY97ACC9QAZ,606.5783192443268
LJGEG6UPBW8GKPRD,4434.977957706293
PBXEBFGFRM5797BZ,4739.90747108932
RNGEAY8GRWYMYSAK,5054.431481945307
SHOEF9G8WTWGAAFB,3672.550762133349
PBXE5ZJZSAC73ZED,8339.36567304556
NKCEYYX9HJWJXAA8,3768.380967668779
CAGDTFSHTF6TRBFZ,4570.9280971338185
PBXE6E6YDZDNVKQH,1195.0728793611574
TROEGNQDQNGN99PJ,4452.190466827761
CRTECN2QXC68CTUM,6272.076740251266
CRTECN2QZNXTGGXG,5358.185642624586
VANE4VND2XHZRCNT,1820.0045830746467
NKCE8SESMHF2VSRM,3965.030744499405
SHOEBYY4ZDWGQGEW,7582.133530032501
NKCEB7935AJSADGR,3982.437260549703
SHIEBAXYS3FUTX8Z,6207.166636386191
NKCE2YCPKAPWDH8C,3002.9609031586783
FABE92NVHZHSFHGT,3517.1757865534273
SHIE93YGTRAV6XTW,5671.792642625848
CSOEGTPR39XZHZJY,5151.6899399246595
WATE5HFYHPFHRCHY,4682.037086071705
BRAEBHCHY6VVRNRQ,2216.3118771965965
NKCE5QPMUZRQFDAZ,2193.8602605083374
NKCE9ABEE5HDWZSM,5809.731224942438
SHOEJCZ28JFRY9RR,5690.543885376533
PSLEAVTQQXEXZYYZ,4861.848139086168
SHOE66V8UMNGZKYM,1668.8846616238575
SHIE5HBGWKWJWFRA,4011.062382177801
TOPE4HXDZHPR9K2C,1939.9853569787774
BRAEBCTWGWYRWXHC,5364.644670428043
TOPE6ZCJBVZY3HBH,4952.620138227821
CRNEG7BKMFFYHQ8Z,4901.680457356179
SHOE7DJBEPYGQPHF,4010.812020735916
ACCEHY86UG6B63AZ,4795.875616074059
BLBEJR23J2CTPFAU,5988.218505827119
ACCEEV5V5VD5DR9C,1255.553084063687
UMBEJZFHE285UEV2,5966.734995767214
SHOEBN3FFYG75P3D,3120.560694048876
NKCEFGFURYNWH2DR,4130.977151254316
ETHEJG7NW4M4AFCZ,6635.22630201803
SWSE9UH4KXCHZHRJ,3585.9610323094985
CRTECN2QZ7XUGBR6,4242.836500214922
BRAEDNX2NHZX5PKN,9250.251710289836
BRAE73KFJGNSP2NP,2279.096247208359
MAHEDFPZVKF79JVQ,4053.453550649312
NKCECRQY6MGHBPQ3,8464.784539364864
CRTECN2QYYWUXHRP,3390.2189425280117
CPCEKY4TKBYFE7PH,5563.7785309672345
TOPEA8HNSZB8VGUR,2751.1629772542087
TOPECJZ4ZDXQZB4A,5281.213195735624
SHIE92XGJHG4HH5E,6131.43386140608
CRTECN2QVSZXUG7X,4938.92444577041
BRAEBBYRUSRHZD34,7360.17601046333
IFPEE76BG92E5SVS,5845.026986713465
CAGEBZ7UGCZZHVTE,2626.3192684458654
CAGE3GFTPMNXPZAG,801.8553099774872
SWTEDX3KRCTNHUGY,5806.024882048418
BBAEFKXVXVM8SYZW,6989.180586536895
PENEGZ6RHFWHX7JX,1993.0066845387037
ETHEGFZFQT7ZCH3U,3495.5942378987447
TOPEE2FFAXQGSUZH,5283.126954939833
CRTECN2QWAGCHYGC,4025.8390850102387
SNDEJGWQSWNHXXA3,11065.966475775575
BHGEGTAVKNNCPUGG,12752.167480647538
BBAEGNUNHHZEYSPD,1008.1454969150755
