Product_id,Selling_Price
SCHE4YSTDVPVZVXW,3399.651631707329
ACCEGCATKHNRXUHW,2440.4737934203017
NKCE6GJ5XVJDXNNZ,9130.230527239532
NKCEB8BK3ZXDHDHM,7718.140106107763
TOPEFDXSAHRNPF94,4967.267973360728
ACCE558KZHEPZYMG,7316.256159348899
ACCEAZCVAMFHDPY7,4478.300490577365
NKCDYNY37JPBGBVM,2796.075150198905
NKCEY8KWY33FCUYD,6271.962752461644
RNGE4YPTQYRECV9J,3918.405564173267
NKCE88AHBHJZREXH,3987.64965317906
CLTEJ5ZZGBP4JGGE,6343.681149954943
WATE3NWH5FZWAMDA,6239.653542975601
CAGE53FSFZVFPFHQ,2270.574984304563
PCSEAKVBFFPGCHNZ,3720.597615978111
WATDFFH3KJYBTYGG,5785.964792806721
NKCDWHFQSCHHYZMP,2882.4607099343607
RNGEB2PG3Q5RKDW6,3333.433374075931
NKCE5UY9HHPZGGUZ,4152.899439834584
KTAEHETW3ZCMFMJR,4183.622402870333
BRAEBBYRVF9MHJHU,6343.244115856053
NKCEAX7HAQ2RJA3Q,8294.249462332775
CRTECN2RQZWBSP9W,4486.148423736208
WATDEWZ9UHSEHGZG,7719.42634608242
PTPEYW8HNV6G9YYR,3028.1539190443837
ACCEAMGZRRYVAHDC,4648.197519451776
SRTEHHXG8MUXTGPA,5382.014403888291
SKIE4S4NN4MHYM3Z,4405.255748930348
HMBE7G34YHWPWKYN,6264.355689602032
LLIEGTMFJBD7ZZZM,10615.278232931429
ACCEJGH6JVTM4CBH,4120.671048286285
ACCDQDYBXJ9HZF37,7980.990916774371
RNGE88FRGZCXNKUG,2960.4519815784524
NKCE7M3QNNPZDXHQ,8189.403304303352
VLBEGFFDP9H6WG2T,3468.766599910271
TOPEAFG4YEQSH5TT,2928.380310958759
WATEYAP3K2QQQWDH,4835.804688462136
PCSEBDFUFJWGARNX,8307.953389106904
SWTEGXQFZY95SKG7,4519.0582452410445
BRAEGJFXSM9ZQ6SK,5357.495492515532
CAGE6FYKP34GA4GF,6217.217026685705
HMBEJCMH78VJF3M8,4009.3314668762314
HIFEB7J3GSTVN5XJ,8451.724240157077
PBXE6ZHNGZREWWHR,4233.260518810985
PCSEAKVBNXFGZBKB,5753.15595386275
BRAEBBMQQNZ9RZWR,5088.11284521717
ACCEGKFCXHZZH44S,3699.8388669062115
SHODXQRRGKZ74U9M,4312.4957707577805
DREE2Y6DVEKVVQQS,4130.179946568673
PBXE8ZHHG5Y525BT,6039.863456595403
CTTEH9FXZHGFKUA3,6696.729808417173
ACCDXFZXGQTBTM6N,3649.1559317807237
NKCE9PFF3TT4KSQJ,6463.963380101396
BRAE6NZAZK77HXZK,1952.095958840951
NKCE4TV42BHDP63U,3455.4735881887073
AIREDGGD9RJPZGYW,5075.408113810075
PCSEDAPMHR2HNHWP,6619.249503688972
PACE95FMAFXHZB5C,4228.866130236227
WATDG4KP445AV5XC,10648.106714426722
ACCE9EYRRNZYZUBG,2397.9488924401303
ACCE8XZMAHNC8JVS,3257.655119956307
SHOED5DCSTQKZCGF,3828.756346902746
NKCE64Z4NGBHNAY7,3630.82459194095
PBXE8WQTZ5GA2YYQ,1794.2202758180679
MUGEGZUMGYAPVSZH,4507.769212503313
PBXE4RB3Y3GXWPFV,3359.3158605842787
PCSE2ZFDJJGFNHC7,3421.99504681943
CRTECN2QT5HKHZ8F,4517.659501482527
MUGEACY8Q7ZYSTN8,2253.766268124118
ACCEGG9VGRMQGHRD,5786.386573596305
PCSE76X48PVSDDVK,2060.6290415235035
PBXE6677X2D6UFZZ,5086.412100043231
WCKEGGGD2TXHHTJC,1961.2897731443227
NKCE7MMGF4PPGNA6,3135.2794905343217
CRTECN2QYTPHK5YQ,4691.0450646558775
OIDEJFCWMMR6JQBE,4929.061284094883
WATE5HFY4MJX6CHD,4825.170432953133
DREE4FC4TAR8M5GN,6737.19965185929
HACEGPF9DZVUZBFY,6688.136976264657
PBXE4Q7YF5KUYJYW,9090.712018839278
SHIED9YEH65NSA8N,8212.008208538491
WATDHMQJ68MVBRFV,10688.889890786679
HMBEGWTFEV4TF2RH,3178.029029174248
SHIE2FH7YTVDHFGT,3045.563092579542
CRTECN2QYRY2KWZF,3982.383299421095
TSHEDJXPN4HNT2UP,5373.267500857627
SHOECZH5WGBZHZES,2873.862210936224
NKCEDCT9MSAYG6H5,4762.823109761062
SOCEGGVYBTZPKXVP,4086.5975556355606
PBXECARAQBCDSAZW,3824.65289624831
CAGDU85YDHP9ZJH7,2578.021355071067
TCVEHSMFEGNCAGYN,4721.411504046711
RNGEDAPFZ2GKRUER,4224.649187579415
CAGDY9Q7HSNDHGFC,3444.6862857011047
NKCECKHYZVHBQU9F,2735.763805533277
NKCDQSVCRH8W73GF,5845.92823611196
