Employee_ID,Attrition_rate
EID_22713,0.21436211093694124
EID_9658,0.19544338790338794
EID_22203,0.17909756228512436
EID_7652,0.23978947658372265
EID_6516,0.20572265620729605
EID_20283,0.16445214442219258
EID_21014,0.20404106462508736
EID_7693,0.19138019621857424
EID_13232,0.1875227057037612
EID_6515,0.2369869020626087
EID_13639,0.1759751228509894
EID_14669,0.19459830576077755
EID_16537,0.19694274734961328
EID_5782,0.18309232765495542
EID_20157,0.19217236619889352
EID_1855,0.1611935905872963
EID_20748,0.2203074707253746
EID_23179,0.1943192135743533
EID_12838,0.18302670928328416
EID_21656,0.1699704139531003
EID_8844,0.1837806122162171
EID_1536,0.19391916038477208
EID_8822,0.1886424139583368
EID_11398,0.19160621736161362
EID_12965,0.21717839702884278
EID_5204,0.20665249845435896
EID_10030,0.21805895922489354
EID_13227,0.17349493319813156
EID_20607,0.20739536557536362
EID_14070,0.1900037642508237
EID_3755,0.18509302263249258
EID_5459,0.22673262828007065
EID_7697,0.1771038453281407
EID_3935,0.17907255683830126
EID_19046,0.19862931462849104
EID_4040,0.18130332263694768
EID_17730,0.17303104259725594
EID_4995,0.18705845261571777
EID_24653,0.18216352649872639
EID_6978,0.16830828843646464
EID_13775,0.18703822827222116
EID_14608,0.18913230412101126
EID_3148,0.18458379986019333
EID_24868,0.21536803287683276
EID_5521,0.17473274392151902
EID_21155,0.1975075157169312
EID_3840,0.18114796748404471
EID_10646,0.20133588427739246
EID_6711,0.20925738445070785
EID_16247,0.16914607635830176
EID_16789,0.20248361590504876
EID_17967,0.18373610291198492
EID_13270,0.19710203216494798
EID_18462,0.17557799642263588
EID_22248,0.20636816894677293
EID_22693,0.2004152265041278
EID_25662,0.20803093454585178
EID_23346,0.18327709079283785
EID_4437,0.19174049367670268
EID_18108,0.16843729633588977
EID_7000,0.18029640423323673
EID_22770,0.21172739914309618
EID_7816,0.1873224700575879
EID_19615,0.1840490180022365
EID_23807,0.21412457766285722
EID_16764,0.19405564375649975
EID_16818,0.1953358631925688
EID_22712,0.17324937668065737
EID_18198,0.2271868667062262
EID_11154,0.22983034876541858
EID_22137,0.2109084667436673
EID_11655,0.17654805271249158
EID_18514,0.22081375074465484
EID_24742,0.18845907657655792
EID_16019,0.1858548083095048
EID_7357,0.18670359031766148
EID_20106,0.1879999012305638
EID_13284,0.2105511096823708
EID_5451,0.1595327268261399
EID_19728,0.1877558123026084
EID_9178,0.18839474928667801
EID_13177,0.17466889291144055
EID_14300,0.2113514489930901
EID_4379,0.17298632467111535
EID_11285,0.192215456101653
EID_14882,0.21548994909432428
EID_9969,0.18005751658963604
EID_23643,0.16705294791547828
EID_5935,0.19569307727487067
EID_7741,0.18824690050418075
EID_6176,0.19472449390297553
EID_5418,0.20692886982736772
EID_20626,0.21218798021285423
EID_1725,0.21609890953713384
EID_14317,0.23015966935636908
EID_12120,0.19244970674439255
EID_20264,0.16764631166877336
EID_16691,0.16955432285128452
EID_1093,0.16305112884153017
EID_2565,0.17856891800394117
EID_11463,0.17994208565691178
EID_12005,0.18045010834093253
EID_10326,0.17895054832252638
EID_12582,0.200970861263083
EID_18228,0.18303710817209712
EID_11670,0.21775309918220997
EID_24257,0.172087669512204
EID_7024,0.17873687496519014
EID_10382,0.1940879376968238
EID_20210,0.18636105569338005
EID_10294,0.16338580867444694
EID_19941,0.2004780386478557
EID_25572,0.18223624476215725
EID_7758,0.17875582137576737
EID_22718,0.1794619226054443
EID_1078,0.17078438039293523
EID_8227,0.1959009851531858
EID_1702,0.18307138924071426
EID_3532,0.18351948482984015
EID_22452,0.18629181114639148
EID_3019,0.17833310728073526
EID_22264,0.20511302821136856
EID_9866,0.18806747944211863
EID_3520,0.16045638680264027
EID_21098,0.20551353767199382
EID_1186,0.17510676576653836
EID_12355,0.17485596934286948
EID_11020,0.1855983577176071
EID_19193,0.1622522859322396
EID_17787,0.16836275920018312
EID_13719,0.19867032929333753
EID_24449,0.20095514647744597
EID_12957,0.17479855376990433
EID_24794,0.18496772496632372
EID_2866,0.21175758038014886
EID_10563,0.1915371400775456
EID_22492,0.1963112010859086
EID_4106,0.19866702428954142
EID_6648,0.21007897629087066
EID_7209,0.19007468775858447
EID_9692,0.17328639606787583
EID_22763,0.1964886219772976
EID_12622,0.1803816733522753
EID_9831,0.1906314617468836
EID_5731,0.14879735057026156
EID_1114,0.16000403170695504
EID_25017,0.21944733058499136
EID_22956,0.1926981222702565
EID_5549,0.17679342823839492
EID_12022,0.19477195176753034
EID_8034,0.17319014681675796
EID_20644,0.17180071488529333
EID_20125,0.17521681148690246
EID_21957,0.18430233986878405
EID_8870,0.17056615746009948
EID_2305,0.21021751882151987
EID_3977,0.16445262938807081
EID_14845,0.18054230982111552
EID_6629,0.18495586644944823
EID_14577,0.17922824700322187
EID_24509,0.1843171299655993
EID_1530,0.18707974201563812
EID_21524,0.23731541053109
EID_6647,0.1602098425037252
EID_19730,0.19885079982945172
EID_4424,0.17870007603188567
EID_7964,0.17031846599736183
EID_6289,0.21282600717317812
EID_2899,0.18292988147624703
EID_2827,0.1865069307638765
EID_8801,0.19340677877854973
EID_20454,0.20126811970187253
EID_18988,0.19568736195973446
EID_8405,0.19768615230485764
EID_14497,0.18591063867447344
EID_11769,0.2138522271498836
EID_21353,0.19971028376833588
EID_2221,0.18015643406953283
EID_13218,0.17622111478097865
EID_4576,0.1986253755645148
EID_17470,0.21000585793477175
EID_14817,0.2109702194173776
EID_21845,0.2132616120397289
EID_21987,0.17383069390953698
EID_1168,0.18370969589316463
EID_14315,0.20419393063600252
EID_5043,0.19161672590425977
EID_1967,0.19374207763559503
EID_22274,0.16460226415505308
EID_11091,0.16271679088592245
EID_18421,0.19376548904057672
EID_8316,0.17666612497301468
EID_13308,0.24434204549906047
EID_19481,0.17038767507612648
EID_17732,0.19889751542460002
EID_4504,0.1794135098706591
EID_2539,0.20974626988028952
EID_19529,0.17408783109887227
EID_2279,0.18199550298111805
EID_14508,0.18915749347666475
EID_12241,0.1896557394147564
EID_11530,0.16314461420886175
EID_20147,0.1526327087732585
EID_6154,0.21086970995935622
EID_3523,0.17425778016550475
EID_20453,0.20307383758629607
EID_11929,0.1951829018616582
EID_12840,0.2012814863694734
EID_22320,0.1909717889967307
EID_25383,0.19466006361673305
EID_10731,0.20621863527552922
EID_1017,0.17085379204759904
EID_1819,0.19424070249448752
EID_22849,0.20518816327301787
EID_12290,0.20156875277913117
EID_24238,0.19999080395807337
EID_3105,0.18791742293666644
EID_14242,0.19988090727923133
EID_16569,0.19217943241956198
EID_8094,0.1965816527329647
EID_7824,0.18978158760747166
EID_8978,0.16927484550710906
EID_25314,0.19733867288428644
EID_17810,0.1964515322671984
EID_14856,0.16039633374892284
EID_22144,0.19450795597729179
EID_23603,0.1707688627273898
EID_7211,0.18786627698366065
EID_19340,0.22021427702358357
EID_1501,0.17648147944539627
EID_22111,0.16767837171778707
EID_16147,0.18623424376041856
EID_16746,0.17942171426276443
EID_20777,0.20091527885057317
EID_12999,0.1928531672401789
EID_21663,0.17879593554190182
EID_11862,0.19733871440832945
EID_17683,0.19598589916765655
EID_19819,0.1870205226333901
EID_21562,0.20861090258419585
EID_24390,0.17748265468472207
EID_14444,0.20810635873728422
EID_3261,0.17802697046908128
EID_7752,0.16933117114431764
EID_3033,0.1946038778035227
EID_22433,0.16406538584107147
EID_23727,0.16972424916674866
EID_24107,0.17923089164689168
EID_22537,0.21416613944734883
EID_13645,0.20285758104522136
EID_16021,0.16576144586606817
EID_19800,0.20617449055007286
EID_1944,0.19924884137443988
EID_15868,0.17406998879436725
EID_22188,0.19449031375069206
EID_13833,0.18955238076296843
EID_15028,0.19518743649030204
EID_24861,0.18127884150407886
EID_13033,0.21480252349988146
EID_23673,0.17157087065320203
EID_13265,0.16581935858321084
EID_23411,0.20663360894856378
EID_3761,0.16294338333386904
EID_7299,0.19184051933781837
EID_2379,0.1799139078625881
EID_18863,0.19944041370305374
EID_12115,0.17613357217566689
EID_23879,0.19362639902494236
EID_16586,0.20834380527477203
EID_19003,0.19060983085510616
EID_11107,0.21901755425502567
EID_15416,0.17664802139851016
EID_19214,0.17450167890491378
EID_5135,0.19708139671729727
EID_22464,0.21020089197078295
EID_22759,0.207349671788919
EID_17833,0.19917664732196022
EID_17627,0.187138171613323
EID_25730,0.18276841055456813
EID_2377,0.18812428312775067
EID_18085,0.17893676641314368
EID_14096,0.20354056200405204
EID_8384,0.2036465787642574
EID_17105,0.18371768948214187
EID_9929,0.19522944377714765
EID_13267,0.19833600985851677
EID_12954,0.1862755894399212
EID_4464,0.17499317126956726
EID_11464,0.1877008587349404
EID_19308,0.15916938170715028
EID_17530,0.17468053080709758
EID_6981,0.17663344392361213
EID_19951,0.17778242727566027
EID_1100,0.19647457473534044
EID_25145,0.19082880466748395
EID_15614,0.1928886469057267
EID_2961,0.19695632835126703
EID_1742,0.1772581748228409
EID_2843,0.18341581679921168
EID_9549,0.19501629990727623
EID_12832,0.18619486210048897
EID_17914,0.22100977138994893
EID_22832,0.1813228004235169
EID_5755,0.1614082124008926
EID_1141,0.2015970138413204
EID_18954,0.17742877824558226
EID_10824,0.1850650907684425
EID_24478,0.1687905506212482
EID_14916,0.17254221700020816
EID_4434,0.16937871076375932
EID_23650,0.20318304004877344
EID_16556,0.16762301502029733
EID_24656,0.18636463793153923
EID_25965,0.17735890033576093
EID_9279,0.1898560838442303
EID_13802,0.19128785696867995
EID_2748,0.20679180874124678
EID_17346,0.20108704931908314
EID_1171,0.1672570309791187
EID_1552,0.17924699276173717
EID_20674,0.16988832938610196
EID_2475,0.18945850716901239
EID_16714,0.16300734448343104
EID_7857,0.18119228707552593
EID_3294,0.18088607105357263
EID_2280,0.17395021416852846
EID_10203,0.17574187554337495
EID_22162,0.1998803516770234
EID_10438,0.1897554462686117
EID_12898,0.19357154121039036
EID_4358,0.1582484879112747
EID_6179,0.1628855620783926
EID_2538,0.15275729216520365
EID_13110,0.17344908981739857
EID_24585,0.20240500039596238
EID_1006,0.18118093390732143
EID_11632,0.20001380988488376
EID_21011,0.17527268780405064
EID_16869,0.19779884254987753
EID_20564,0.16334892943597135
EID_12996,0.19630993391316007
EID_1503,0.18867870096981276
EID_23053,0.1996665859092263
EID_22049,0.19038098918688823
EID_4346,0.22303703220673451
EID_1887,0.1935689101614733
EID_16849,0.19750718620785668
EID_10071,0.18840693448173695
EID_11265,0.1887896180891178
EID_12611,0.1811225289300429
EID_25542,0.16774959645941662
EID_11582,0.2053289456804197
EID_19550,0.1855661729114458
EID_5351,0.19068803711560423
EID_3305,0.18399667815359472
EID_18846,0.1948960430592629
EID_24764,0.17209235126605363
EID_2191,0.1890440689315599
EID_6314,0.17617123724750913
EID_23248,0.1745113365077231
EID_4570,0.1965006865886346
EID_16415,0.15738667790711708
EID_11002,0.2024774673662232
EID_20498,0.18992900436719506
EID_7846,0.20363066805776847
EID_24121,0.16613531107132784
EID_7536,0.17776117185216095
EID_2015,0.2141131816219723
EID_7934,0.2089424408230535
EID_20903,0.18732967712253656
EID_17535,0.1955220752197636
EID_19760,0.17405448266896445
EID_9550,0.18406219595251047
EID_4261,0.18751419997974011
EID_19753,0.1919961698487306
EID_13542,0.18164460945182712
EID_24283,0.172733278065922
EID_7552,0.2127571832592721
EID_11577,0.18508422900169771
EID_3228,0.18386937188914484
EID_17468,0.19266764412929857
EID_15815,0.1888989797211586
EID_2093,0.17495343234739236
EID_21356,0.1944519925276186
EID_12357,0.2017142454056305
EID_18495,0.18503536935217657
EID_5098,0.17841801513889569
EID_12691,0.17170299637991793
EID_13240,0.1988539950585174
EID_19312,0.18796784665588714
EID_23914,0.1881739665457929
EID_23175,0.18807099111378434
EID_15413,0.2035471262350487
EID_4785,0.2006263365344778
EID_25933,0.1894375625898868
EID_22705,0.20735148096320177
EID_19350,0.16229755383884062
EID_5369,0.20139768179355597
EID_20410,0.18539398825987746
EID_12557,0.19718075174851724
EID_17678,0.1706728128681594
EID_1342,0.18690290675933727
EID_12230,0.21690852896128995
EID_1311,0.17356715169085385
EID_5860,0.20967782961622114
EID_4259,0.18479729250174776
EID_10209,0.19231534209556425
EID_2300,0.1959531835474058
EID_17408,0.1893147535880482
EID_1883,0.16244655323709783
EID_1053,0.2041051312660038
EID_23610,0.18332510543719413
EID_17585,0.17549398485851103
EID_20845,0.18200841600871806
EID_15683,0.18256846866261986
EID_11976,0.20359226822582357
EID_12031,0.1693408417187538
EID_1711,0.1855398101955938
EID_6239,0.21411582450257555
EID_25541,0.1992746480583925
EID_9308,0.17230281126595867
EID_18168,0.1889096961906767
EID_11934,0.18777008069857698
EID_23472,0.20173182455726058
EID_13731,0.16696233117426584
EID_16069,0.18580660843535737
EID_18276,0.1670563685205399
EID_6141,0.19648837015773377
EID_12061,0.19276804398866773
EID_9450,0.1847501560381426
EID_21730,0.1738555813955044
EID_19506,0.17733589138695405
EID_13552,0.17216374264170922
EID_9945,0.18441946478808896
EID_1924,0.19335084550773649
EID_18453,0.17950613479522148
EID_20225,0.2352901499936128
EID_18673,0.2115556574076814
EID_11420,0.20208645961846716
EID_16631,0.1969318449973874
EID_21237,0.1871236669092447
EID_5015,0.18179324064551056
EID_20179,0.19686805270292845
EID_12073,0.19919857828874715
EID_21147,0.15938670401035243
EID_6714,0.1826278063665965
EID_10645,0.19331351695016966
EID_18298,0.19688507327780483
EID_2640,0.17293826450136424
EID_2318,0.1905466253290021
EID_25226,0.19817464957278394
EID_24099,0.1804680775759893
EID_20938,0.23694225026852545
EID_8377,0.19760798787177322
EID_7023,0.19893243321198914
EID_11385,0.20072584011852365
EID_15016,0.17255914875129005
EID_25794,0.19100024920618694
EID_11494,0.20680620771064612
EID_2425,0.18603867018751377
EID_9847,0.19986449668279999
EID_3570,0.17783703404819404
EID_13573,0.18824429208991283
EID_13780,0.16546057001958525
EID_2949,0.1743915919452783
EID_19834,0.17870022649080297
EID_11384,0.20900824806286486
EID_23154,0.21201605388924485
EID_9337,0.20621434542345152
EID_3653,0.17257986968017613
EID_4850,0.2006887930951852
EID_16283,0.19094265377579756
EID_5107,0.16235884601965253
EID_25156,0.2099020662154435
EID_17223,0.18567910578169303
EID_14695,0.1764296564218702
EID_11374,0.1895153238666515
EID_13672,0.18880891448086018
EID_6782,0.21797213085725886
EID_25074,0.20121423737082172
EID_21087,0.19444894458416825
EID_13017,0.20888771418197244
EID_9947,0.22122774579795096
EID_21221,0.18497531403673514
EID_21639,0.1748587621625838
EID_20333,0.17743207182801674
EID_2970,0.18863686732190912
EID_7624,0.19469030113405278
EID_15741,0.18508681632448096
EID_1312,0.17833056658051874
EID_19575,0.173807785211081
EID_21047,0.19166197362942664
EID_11969,0.19920144154026614
EID_19145,0.18246245416549767
EID_9871,0.18107774510561314
EID_18852,0.1753862307442026
EID_22326,0.1882643671412484
EID_7259,0.17425377753300123
EID_21920,0.21438300954725253
EID_1436,0.19273124270298217
EID_8261,0.17363694932416227
EID_23228,0.20601718591285406
EID_5560,0.1683875247574675
EID_22357,0.1934946694609455
EID_4816,0.17399611490913222
EID_10000,0.19192930824188842
EID_21908,0.16934762850884882
EID_14887,0.1841867323223957
EID_12497,0.18609805722966055
EID_17976,0.18939779622919783
EID_17356,0.17204431355721939
EID_9785,0.1659039944274704
EID_16224,0.1817553185251206
EID_6020,0.18012160037826264
EID_20716,0.19253294601496476
EID_11351,0.20573945277568476
EID_20899,0.19358090928455504
EID_9718,0.17380731603123092
EID_9479,0.18243836037426905
EID_25048,0.19482494605297235
EID_23370,0.17238778555668502
EID_13877,0.19931491331720072
EID_12256,0.1924637180975036
EID_1903,0.16687155017892347
EID_8830,0.1598565033693287
EID_22060,0.18546930223786046
EID_11996,0.18489084581729656
EID_21061,0.17743411878281806
EID_22604,0.1879679698808024
EID_18463,0.18633313275321153
EID_11375,0.19479050860972746
EID_2685,0.19189020947082355
EID_16010,0.2051441649508991
EID_19288,0.20998571483936423
EID_9283,0.22673790598379812
EID_11122,0.16244551200756824
EID_6638,0.18708444206176966
EID_25516,0.20978006804301352
EID_3864,0.20429383092954573
EID_9746,0.17470107425605333
EID_8407,0.18204719058992316
EID_25463,0.19993943446138798
EID_23098,0.17492536109028442
EID_22512,0.18914909052002613
EID_14671,0.18086622271780411
EID_18482,0.20041673952391775
EID_8151,0.20439399486886195
EID_16624,0.2123958046628992
EID_1983,0.1875319380718858
EID_18445,0.1985362696126495
EID_11891,0.19920650998765052
EID_2010,0.1944846896383109
EID_4592,0.2126330556703665
EID_17412,0.19977137266162917
EID_24883,0.17165902502807887
EID_15661,0.16942938094016838
EID_11757,0.19190758159372276
EID_2627,0.17323713523714918
EID_13243,0.1860434517500022
EID_10917,0.18575047694246458
EID_4360,0.19842108451365492
EID_13536,0.19571383333841352
EID_10695,0.20302480833086428
EID_5746,0.17688691268988924
EID_1178,0.18911466531876137
EID_15290,0.21093772881954573
EID_3540,0.16746254028860058
EID_14684,0.20763292404920008
EID_7914,0.19038999094902612
EID_23733,0.19852120448593213
EID_5907,0.2278327083510585
EID_5142,0.19101651755333796
EID_7686,0.19556810073473535
EID_12078,0.1986012580618519
EID_4880,0.18340960735317727
EID_1527,0.19790803525792255
EID_15919,0.2107229942754238
EID_1260,0.16781246995425225
EID_22377,0.1824972281879899
EID_7876,0.1833619171965362
EID_1213,0.16736901030955312
EID_4161,0.17806481104804822
EID_3214,0.17055453046296543
EID_17651,0.1818872303623154
EID_8005,0.1617388739820717
EID_12852,0.20372178133164034
EID_21465,0.20167521685109963
EID_7371,0.19691716539486273
EID_25687,0.17578762060804828
EID_17222,0.165354222683476
EID_1994,0.17408770873556587
EID_22384,0.20433063492708486
EID_6344,0.18237883393379511
EID_18801,0.2089255719209388
EID_13688,0.22002106894408374
EID_13779,0.2094347858377121
EID_24969,0.17585688052431941
EID_15311,0.23208077646326172
EID_9095,0.22227683609531484
EID_11675,0.20686042430868576
EID_14870,0.20580880636258583
EID_1575,0.17127838826610328
EID_7440,0.17253819868455778
EID_24259,0.18381508702013155
EID_19501,0.23881766408134322
EID_23743,0.17000494061632415
EID_13287,0.18978110085344418
EID_2226,0.15787983727169053
EID_22439,0.182534147238719
EID_16078,0.22021064277132552
EID_18895,0.18416037665447924
EID_19860,0.18762428040570736
EID_24564,0.19037466885542864
EID_21747,0.18045849587463714
EID_4659,0.19292880757594172
EID_24149,0.20146847850186522
EID_13300,0.17563968514126038
EID_16950,0.19155665734609054
EID_23778,0.19899320454918515
EID_14691,0.20037887725861925
EID_10789,0.17990832348568775
EID_5525,0.19219522528068317
EID_19424,0.19957928490662472
EID_6171,0.18617876297562913
EID_19569,0.20168500373061712
EID_4602,0.18256229055817028
EID_17919,0.2130359069773975
EID_4286,0.16710111396678065
EID_1973,0.2027937336660144
EID_25715,0.18006215716430277
EID_23385,0.21069180638231377
EID_13681,0.19431994259758212
EID_25410,0.20885112858251087
EID_18267,0.20828294109571754
EID_15252,0.18874470142097274
EID_23214,0.20558359346901037
EID_18551,0.22978594526258148
EID_2401,0.1785577954501068
EID_7609,0.19068074044850733
EID_21291,0.2021827484011848
EID_10126,0.19982342410707524
EID_19714,0.17395929417500344
EID_4911,0.18951151496491883
EID_12505,0.22455626736300094
EID_10377,0.19427493592089973
EID_3407,0.20751588697017975
EID_3386,0.17338333822135904
EID_7623,0.1915340058148247
EID_19517,0.1898575984960946
EID_21782,0.21115411291612135
EID_12361,0.17715264936498779
EID_21171,0.18295159929684962
EID_17836,0.21095497488778375
EID_20286,0.19743659637561903
EID_25798,0.17207037795035018
EID_15699,0.1837059741592616
EID_17006,0.18928809352660494
EID_22476,0.17339385952429207
EID_9406,0.1762421671685579
EID_13559,0.17648866640842878
EID_1340,0.1712832173187156
EID_17848,0.18145213445564048
EID_20358,0.19728071185922053
EID_14265,0.19845463389451234
EID_9820,0.18922695727465058
EID_13755,0.17113952198030657
EID_13293,0.18787701340641705
EID_25837,0.18690810706143715
EID_20466,0.18886557124303838
EID_11032,0.1968340276548504
EID_2399,0.1859387735292775
EID_23917,0.20517726033056377
EID_17011,0.2085731794846884
EID_8967,0.15993027449134403
EID_24468,0.20979523599532338
EID_8435,0.1799967194591945
EID_17953,0.19217419687376092
EID_7140,0.18993980066788535
EID_24404,0.18395431940396265
EID_14380,0.21227078156812085
EID_1232,0.1793254000269456
EID_1573,0.1753555345295676
EID_3684,0.20845763086075644
EID_15824,0.18889622573954373
EID_9212,0.19284631099597685
EID_21121,0.1840538562881862
EID_6346,0.16645720515241735
EID_9525,0.18326522128186812
EID_9726,0.19516453072453843
EID_2526,0.17906874388296962
EID_4228,0.16209928593530568
EID_14595,0.21163181229103775
EID_15856,0.23807229727678433
EID_6768,0.1841650933312682
EID_23953,0.20768819957947482
EID_19059,0.18783866718968628
EID_5268,0.18395347553365965
EID_7619,0.16326636202426992
EID_23028,0.2018154219002287
EID_22104,0.20810989767742435
EID_10318,0.18494998778906743
EID_25369,0.16991169236894688
EID_16633,0.16573893541243578
EID_15848,0.19527794977493942
EID_2240,0.22961457153604226
EID_1059,0.17045109461247998
EID_9315,0.1760639924491765
EID_15388,0.19397028372719996
EID_9984,0.17502892989051966
EID_4296,0.19832737708454418
EID_10927,0.17316890350522393
EID_25054,0.1922958111063775
EID_1884,0.19467225367619856
EID_21960,0.18793537833322474
EID_5572,0.18811573118934677
EID_16872,0.1819260649215468
EID_24525,0.19752122365536037
EID_14237,0.18406824922561404
EID_7114,0.1911972963772622
EID_7448,0.19675069768777842
EID_17668,0.1911773891943802
EID_7674,0.19931033447334853
EID_5884,0.194881823962124
EID_13942,0.15692733976875683
EID_13098,0.1975262379941285
EID_7695,0.19563561915128072
EID_5350,0.19735554569596545
EID_22853,0.17780402051779692
EID_2385,0.22295242532650564
EID_18006,0.20394698619262935
EID_12875,0.19545027114623062
EID_5478,0.1841521952585753
EID_18690,0.17294842549507486
EID_12545,0.21158005643370592
EID_13888,0.19184157843562566
EID_9732,0.20994666290279385
EID_18001,0.20321588494002413
EID_17479,0.16825259017699948
EID_23757,0.19315136859143897
EID_1303,0.22186242463706593
EID_5375,0.15933327754997528
EID_5869,0.18055911062040167
EID_8825,0.2096966745735021
EID_22567,0.17101003625518835
EID_16273,0.18359589421162065
EID_20618,0.20198207143921737
EID_3608,0.1949840658483595
EID_8806,0.20386966590285452
EID_23170,0.17676303755273834
EID_12243,0.20330475387108063
EID_20089,0.19893334949671912
EID_16852,0.17231536525329705
EID_18312,0.18496200753688394
EID_14010,0.20311881403555668
EID_14705,0.20475066564253336
EID_20956,0.17922811809862493
EID_18794,0.17127231106553736
EID_1629,0.1841949947738499
EID_25483,0.20460330821643175
EID_4542,0.20088546094545479
EID_10076,0.20119903136787667
EID_9469,0.18328000440390818
EID_25284,0.21942540770693092
EID_11972,0.18672895084916716
EID_1798,0.17478142921536027
EID_21903,0.19529299609199868
EID_20031,0.1866710311988002
EID_20365,0.18399449412749494
EID_9210,0.1922218340661267
EID_19750,0.21765425248978873
EID_4006,0.1744509499270127
EID_24922,0.17942201721547782
EID_4760,0.17092123383505345
EID_11035,0.18059026489785499
EID_21008,0.1899408219411551
EID_23731,0.15360591223072867
EID_21788,0.1834656811211974
EID_5428,0.16528761272782067
EID_14023,0.19707444774157032
EID_2937,0.18562265286968807
EID_16931,0.18143090014304014
EID_18299,0.1987737620530917
EID_6660,0.2014675058489909
EID_23187,0.22366399903665365
EID_14868,0.19562476296746506
EID_23247,0.16772594048370273
EID_15971,0.18183488392832148
EID_7852,0.19399898393284828
EID_7017,0.19319199601097647
EID_7494,0.15519145241840335
EID_18706,0.1928811606001555
EID_22784,0.19308335530166842
EID_10756,0.1841890541521805
EID_6854,0.1964077356069186
EID_12554,0.1936840640132859
EID_1162,0.16926378201867148
EID_19581,0.16485157277820106
EID_2169,0.18046230678779723
EID_25149,0.17582197782247577
EID_22575,0.1835659345396148
EID_2265,0.17179694607977183
EID_19668,0.17800805320431995
EID_19245,0.19340796652195713
EID_8194,0.1659222527352199
EID_8081,0.21596521290405363
EID_8670,0.1715008252341671
EID_7992,0.17779355997805865
EID_6596,0.20765988741105126
EID_3699,0.19728247969716697
EID_9698,0.21582570279500396
EID_1847,0.18880215059530833
EID_16179,0.17763671230169592
EID_23663,0.18200646347706634
EID_24287,0.20701809453414594
EID_3527,0.17860471887667306
EID_18652,0.18893935805893666
EID_24110,0.19429007725943456
EID_21419,0.20319521869995813
EID_12865,0.1873336090950772
EID_9237,0.21441062250922865
EID_20408,0.17612731235639417
EID_22934,0.21408138848767186
EID_6492,0.18636949057299257
EID_20285,0.2078639418044866
EID_1286,0.1784638326977745
EID_12542,0.1875106402582801
EID_5523,0.17900049023579623
EID_1979,0.19795219476253287
EID_23146,0.18583049868004126
EID_4773,0.17512980709019024
EID_8785,0.18617217136077555
EID_4463,0.18528209436055815
EID_24028,0.1594493007624082
EID_20920,0.19453374188505587
EID_21392,0.2147416269757062
EID_4079,0.17466738663683012
EID_5173,0.168379287700908
EID_22915,0.18287271591958992
EID_18347,0.18094342935920815
EID_7984,0.16625949612046295
EID_25148,0.224749172281069
EID_4350,0.19312736813602532
EID_6909,0.17674475186771235
EID_10582,0.1855063437434556
EID_6248,0.19102886987424328
EID_10035,0.19761952279809009
EID_24603,0.21872980122507907
EID_1794,0.1603470084321043
EID_9407,0.18294189193727198
EID_2114,0.1769748884743562
EID_21125,0.18533748756032023
EID_15046,0.2100853720962828
EID_8058,0.1974278989744721
EID_1961,0.15490375622428532
EID_23324,0.1797467173056252
EID_21521,0.2215737041239782
EID_11043,0.20298703545596214
EID_6461,0.1914950535361833
EID_10398,0.19007339793199096
EID_20635,0.18063492757459826
EID_22940,0.1959664710288966
EID_8582,0.16004700514946346
EID_12770,0.20445110724420534
EID_15982,0.1918647430415432
EID_19692,0.2025976064918437
EID_18304,0.21835365857479067
EID_13603,0.19636208326368862
EID_6145,0.18701833542725796
EID_16587,0.18402615152501334
EID_16835,0.237926912861628
EID_8399,0.17926753223376757
EID_7012,0.18994530513847424
EID_20575,0.1672845718591554
EID_20747,0.16937761698744408
EID_3907,0.20683823500703852
EID_22626,0.22808233067508982
EID_4442,0.1939508257001345
EID_18034,0.19470081487174257
EID_16055,0.20477290308215435
EID_21684,0.169630073570707
EID_17499,0.19467220801696142
EID_1222,0.15115285294246214
EID_17204,0.18017643602403424
EID_22732,0.19737289390843973
EID_8539,0.17583197256849545
EID_23136,0.19535868171945406
EID_24470,0.2045558091760282
EID_17404,0.1846065700119487
EID_21498,0.19908789410624397
EID_19495,0.20105882969678726
EID_23966,0.17560064360086836
EID_1388,0.16962198949473473
EID_7374,0.1692683445704536
EID_25441,0.21526057179340857
EID_16616,0.19419487692433463
EID_7654,0.1780033148838082
EID_4217,0.1935715956487678
EID_9968,0.16809833063372073
EID_17830,0.1975715053006644
EID_12023,0.197471266846774
EID_24002,0.14743157990226521
EID_11371,0.19792756614906937
EID_11096,0.16991386805404218
EID_24835,0.21983529967376753
EID_17439,0.178267312460891
EID_6587,0.2060733562553912
EID_21946,0.20603057816320114
EID_5431,0.18157845956590657
EID_4723,0.1753819713644141
EID_11535,0.1954387538233654
EID_2330,0.15046191146629717
EID_23531,0.2032137905070321
EID_8913,0.18157741269594488
